id_no,level,area,system:time_start
L1_RET_140619,1,AfNE,1403136000000
L1_RET_140620,1,AfNE,1403222400000
L1_RET_140621,1,AfNE,1403308800000
L1_RET_140622,1,AfNE,1403395200000
L1_RET_140623,1,AfNE,1403481600000
L1_RET_140624,1,AfNE,1403568000000
L1_RET_140625,1,AfNE,1403654400000
L1_RET_140626,1,AfNE,1403740800000
L1_RET_140627,1,AfNE,1403827200000
L1_RET_140628,1,AfNE,1403913600000
L1_RET_140629,1,AfNE,1404000000000
L1_RET_140630,1,AfNE,1404086400000
L1_RET_140701,1,AfNE,1404172800000
L1_RET_140702,1,AfNE,1404259200000
L1_RET_140703,1,AfNE,1404345600000
L1_RET_140704,1,AfNE,1404432000000
L1_RET_140705,1,AfNE,1404518400000
L1_RET_140706,1,AfNE,1404604800000
L1_RET_140707,1,AfNE,1404691200000
L1_RET_140708,1,AfNE,1404777600000
L1_RET_140709,1,AfNE,1404864000000
L1_RET_140710,1,AfNE,1404950400000
L1_RET_140711,1,AfNE,1405036800000
L1_RET_140712,1,AfNE,1405123200000
L1_RET_140713,1,AfNE,1405209600000
L1_RET_140714,1,AfNE,1405296000000
L1_RET_140715,1,AfNE,1405382400000
L1_RET_140716,1,AfNE,1405468800000
L1_RET_140717,1,AfNE,1405555200000
L1_RET_140718,1,AfNE,1405641600000
L1_RET_140719,1,AfNE,1405728000000
L1_RET_140720,1,AfNE,1405814400000
L1_RET_140721,1,AfNE,1405900800000
L1_RET_140722,1,AfNE,1405987200000
L1_RET_140723,1,AfNE,1406073600000
L1_RET_140724,1,AfNE,1406160000000
L1_RET_140725,1,AfNE,1406246400000
L1_RET_140726,1,AfNE,1406332800000
L1_RET_140727,1,AfNE,1406419200000
L1_RET_140728,1,AfNE,1406505600000
L1_RET_140729,1,AfNE,1406592000000
L1_RET_140730,1,AfNE,1406678400000
L1_RET_140731,1,AfNE,1406764800000
L1_RET_140801,1,AfNE,1406851200000
L1_RET_140802,1,AfNE,1406937600000
L1_RET_140803,1,AfNE,1407024000000
L1_RET_140804,1,AfNE,1407110400000
L1_RET_140805,1,AfNE,1407196800000
L1_RET_140806,1,AfNE,1407283200000
L1_RET_140807,1,AfNE,1407369600000
L1_RET_140808,1,AfNE,1407456000000
L1_RET_140809,1,AfNE,1407542400000
L1_RET_140810,1,AfNE,1407628800000
L1_RET_140811,1,AfNE,1407715200000
L1_RET_140812,1,AfNE,1407801600000
L1_RET_140813,1,AfNE,1407888000000
L1_RET_140814,1,AfNE,1407974400000
L1_RET_140815,1,AfNE,1408060800000
L1_RET_140816,1,AfNE,1408147200000
L1_RET_140817,1,AfNE,1408233600000
L1_RET_140818,1,AfNE,1408320000000
L1_RET_140819,1,AfNE,1408406400000
L1_RET_140820,1,AfNE,1408492800000
L1_RET_140821,1,AfNE,1408579200000
L1_RET_140822,1,AfNE,1408665600000
L1_RET_140823,1,AfNE,1408752000000
L1_RET_140824,1,AfNE,1408838400000
L1_RET_140825,1,AfNE,1408924800000
L1_RET_140826,1,AfNE,1409011200000
L1_RET_140827,1,AfNE,1409097600000
L1_RET_140828,1,AfNE,1409184000000
L1_RET_140829,1,AfNE,1409270400000
L1_RET_140830,1,AfNE,1409356800000
L1_RET_140831,1,AfNE,1409443200000
L1_RET_140901,1,AfNE,1409529600000
L1_RET_140902,1,AfNE,1409616000000
L1_RET_140903,1,AfNE,1409702400000
L1_RET_140904,1,AfNE,1409788800000
L1_RET_140905,1,AfNE,1409875200000
L1_RET_140906,1,AfNE,1409961600000
L1_RET_140907,1,AfNE,1410048000000
L1_RET_140908,1,AfNE,1410134400000
L1_RET_140909,1,AfNE,1410220800000
L1_RET_140910,1,AfNE,1410307200000
L1_RET_140911,1,AfNE,1410393600000
L1_RET_140912,1,AfNE,1410480000000
L1_RET_140913,1,AfNE,1410566400000
L1_RET_140914,1,AfNE,1410652800000
L1_RET_140915,1,AfNE,1410739200000
L1_RET_140916,1,AfNE,1410825600000
L1_RET_140917,1,AfNE,1410912000000
L1_RET_140918,1,AfNE,1410998400000
L1_RET_140919,1,AfNE,1411084800000
L1_RET_140920,1,AfNE,1411171200000
L1_RET_140921,1,AfNE,1411257600000
L1_RET_140922,1,AfNE,1411344000000
L1_RET_140923,1,AfNE,1411430400000
L1_RET_140924,1,AfNE,1411516800000
L1_RET_140925,1,AfNE,1411603200000
L1_RET_140926,1,AfNE,1411689600000
L1_RET_140927,1,AfNE,1411776000000
L1_RET_140928,1,AfNE,1411862400000
L1_RET_140929,1,AfNE,1411948800000
L1_RET_140930,1,AfNE,1412035200000
L1_RET_141001,1,AfNE,1412121600000
L1_RET_141002,1,AfNE,1412208000000
L1_RET_141003,1,AfNE,1412294400000
L1_RET_141004,1,AfNE,1412380800000
L1_RET_141005,1,AfNE,1412467200000
L1_RET_141006,1,AfNE,1412553600000
L1_RET_141007,1,AfNE,1412640000000
L1_RET_141008,1,AfNE,1412726400000
L1_RET_141009,1,AfNE,1412812800000
L1_RET_141010,1,AfNE,1412899200000
L1_RET_141011,1,AfNE,1412985600000
L1_RET_141012,1,AfNE,1413072000000
L1_RET_141013,1,AfNE,1413158400000
L1_RET_141014,1,AfNE,1413244800000
L1_RET_141015,1,AfNE,1413331200000
L1_RET_141016,1,AfNE,1413417600000
L1_RET_141017,1,AfNE,1413504000000
L1_RET_141018,1,AfNE,1413590400000
L1_RET_141019,1,AfNE,1413676800000
L1_RET_141020,1,AfNE,1413763200000
L1_RET_141021,1,AfNE,1413849600000
L1_RET_141022,1,AfNE,1413936000000
L1_RET_141023,1,AfNE,1414022400000
L1_RET_141024,1,AfNE,1414108800000
L1_RET_141025,1,AfNE,1414195200000
L1_RET_141026,1,AfNE,1414281600000
L1_RET_141027,1,AfNE,1414368000000
L1_RET_141028,1,AfNE,1414454400000
L1_RET_141029,1,AfNE,1414540800000
L1_RET_141030,1,AfNE,1414627200000
L1_RET_141031,1,AfNE,1414713600000
L1_RET_141101,1,AfNE,1414800000000
L1_RET_141102,1,AfNE,1414886400000
L1_RET_141103,1,AfNE,1414972800000
L1_RET_141104,1,AfNE,1415059200000
L1_RET_141105,1,AfNE,1415145600000
L1_RET_141106,1,AfNE,1415232000000
L1_RET_141107,1,AfNE,1415318400000
L1_RET_141108,1,AfNE,1415404800000
L1_RET_141109,1,AfNE,1415491200000
L1_RET_141110,1,AfNE,1415577600000
L1_RET_141111,1,AfNE,1415664000000
L1_RET_141112,1,AfNE,1415750400000
L1_RET_141113,1,AfNE,1415836800000
L1_RET_141114,1,AfNE,1415923200000
L1_RET_141115,1,AfNE,1416009600000
L1_RET_141116,1,AfNE,1416096000000
L1_RET_141117,1,AfNE,1416182400000
L1_RET_141118,1,AfNE,1416268800000
L1_RET_141119,1,AfNE,1416355200000
L1_RET_141120,1,AfNE,1416441600000
L1_RET_141121,1,AfNE,1416528000000
L1_RET_141122,1,AfNE,1416614400000
L1_RET_141123,1,AfNE,1416700800000
L1_RET_141124,1,AfNE,1416787200000
L1_RET_141125,1,AfNE,1416873600000
L1_RET_141126,1,AfNE,1416960000000
L1_RET_141127,1,AfNE,1417046400000
L1_RET_141128,1,AfNE,1417132800000
L1_RET_141129,1,AfNE,1417219200000
L1_RET_141130,1,AfNE,1417305600000
L1_RET_141201,1,AfNE,1417392000000
L1_RET_141202,1,AfNE,1417478400000
L1_RET_141203,1,AfNE,1417564800000
L1_RET_141204,1,AfNE,1417651200000
L1_RET_141205,1,AfNE,1417737600000
L1_RET_141206,1,AfNE,1417824000000
L1_RET_141207,1,AfNE,1417910400000
L1_RET_141208,1,AfNE,1417996800000
L1_RET_141209,1,AfNE,1418083200000
L1_RET_141210,1,AfNE,1418169600000
L1_RET_141211,1,AfNE,1418256000000
L1_RET_141212,1,AfNE,1418342400000
L1_RET_141213,1,AfNE,1418428800000
L1_RET_141214,1,AfNE,1418515200000
L1_RET_141215,1,AfNE,1418601600000
L1_RET_141216,1,AfNE,1418688000000
L1_RET_141217,1,AfNE,1418774400000
L1_RET_141218,1,AfNE,1418860800000
L1_RET_141219,1,AfNE,1418947200000
L1_RET_141220,1,AfNE,1419033600000
L1_RET_141221,1,AfNE,1419120000000
L1_RET_141222,1,AfNE,1419206400000
L1_RET_141223,1,AfNE,1419292800000
L1_RET_141224,1,AfNE,1419379200000
L1_RET_141225,1,AfNE,1419465600000
L1_RET_141226,1,AfNE,1419552000000
L1_RET_141227,1,AfNE,1419638400000
L1_RET_141228,1,AfNE,1419724800000
L1_RET_141229,1,AfNE,1419811200000
L1_RET_141230,1,AfNE,1419897600000
L1_RET_141231,1,AfNE,1419984000000
L1_RET_150101,1,AfNE,1420070400000
L1_RET_150102,1,AfNE,1420156800000
L1_RET_150103,1,AfNE,1420243200000
L1_RET_150104,1,AfNE,1420329600000
L1_RET_150105,1,AfNE,1420416000000
L1_RET_150106,1,AfNE,1420502400000
L1_RET_150107,1,AfNE,1420588800000
L1_RET_150108,1,AfNE,1420675200000
L1_RET_150109,1,AfNE,1420761600000
L1_RET_150110,1,AfNE,1420848000000
L1_RET_150111,1,AfNE,1420934400000
L1_RET_150112,1,AfNE,1421020800000
L1_RET_150113,1,AfNE,1421107200000
L1_RET_150114,1,AfNE,1421193600000
L1_RET_150115,1,AfNE,1421280000000
L1_RET_150116,1,AfNE,1421366400000
L1_RET_150117,1,AfNE,1421452800000
L1_RET_150118,1,AfNE,1421539200000
L1_RET_150119,1,AfNE,1421625600000
L1_RET_150120,1,AfNE,1421712000000
L1_RET_150121,1,AfNE,1421798400000
L1_RET_150122,1,AfNE,1421884800000
L1_RET_150123,1,AfNE,1421971200000
L1_RET_150124,1,AfNE,1422057600000
L1_RET_150125,1,AfNE,1422144000000
L1_RET_150126,1,AfNE,1422230400000
L1_RET_150127,1,AfNE,1422316800000
L1_RET_150128,1,AfNE,1422403200000
L1_RET_150129,1,AfNE,1422489600000
L1_RET_150130,1,AfNE,1422576000000
L1_RET_150131,1,AfNE,1422662400000
L1_RET_150201,1,AfNE,1422748800000
L1_RET_150202,1,AfNE,1422835200000
L1_RET_150203,1,AfNE,1422921600000
L1_RET_150204,1,AfNE,1423008000000
L1_RET_150205,1,AfNE,1423094400000
L1_RET_150206,1,AfNE,1423180800000
L1_RET_150207,1,AfNE,1423267200000
L1_RET_150208,1,AfNE,1423353600000
L1_RET_150209,1,AfNE,1423440000000
L1_RET_150210,1,AfNE,1423526400000
L1_RET_150211,1,AfNE,1423612800000
L1_RET_150212,1,AfNE,1423699200000
L1_RET_150213,1,AfNE,1423785600000
L1_RET_150214,1,AfNE,1423872000000
L1_RET_150215,1,AfNE,1423958400000
L1_RET_150216,1,AfNE,1424044800000
L1_RET_150217,1,AfNE,1424131200000
L1_RET_150218,1,AfNE,1424217600000
L1_RET_150219,1,AfNE,1424304000000
L1_RET_150220,1,AfNE,1424390400000
L1_RET_150221,1,AfNE,1424476800000
L1_RET_150222,1,AfNE,1424563200000
L1_RET_150223,1,AfNE,1424649600000
L1_RET_150224,1,AfNE,1424736000000
L1_RET_150225,1,AfNE,1424822400000
L1_RET_150226,1,AfNE,1424908800000
L1_RET_150227,1,AfNE,1424995200000
L1_RET_150228,1,AfNE,1425081600000
L1_RET_150301,1,AfNE,1425168000000
L1_RET_150302,1,AfNE,1425254400000
L1_RET_150303,1,AfNE,1425340800000
L1_RET_150304,1,AfNE,1425427200000
L1_RET_150305,1,AfNE,1425513600000
L1_RET_150306,1,AfNE,1425600000000
L1_RET_150307,1,AfNE,1425686400000
L1_RET_150308,1,AfNE,1425772800000
L1_RET_150309,1,AfNE,1425859200000
L1_RET_150310,1,AfNE,1425945600000
L1_RET_150311,1,AfNE,1426032000000
L1_RET_150312,1,AfNE,1426118400000
L1_RET_150313,1,AfNE,1426204800000
L1_RET_150314,1,AfNE,1426291200000
L1_RET_150315,1,AfNE,1426377600000
L1_RET_150316,1,AfNE,1426464000000
L1_RET_150317,1,AfNE,1426550400000
L1_RET_150318,1,AfNE,1426636800000
L1_RET_150319,1,AfNE,1426723200000
L1_RET_150320,1,AfNE,1426809600000
L1_RET_150321,1,AfNE,1426896000000
L1_RET_150322,1,AfNE,1426982400000
L1_RET_150323,1,AfNE,1427068800000
L1_RET_150324,1,AfNE,1427155200000
L1_RET_150325,1,AfNE,1427241600000
L1_RET_150326,1,AfNE,1427328000000
L1_RET_150327,1,AfNE,1427414400000
L1_RET_150328,1,AfNE,1427500800000
L1_RET_150329,1,AfNE,1427587200000
L1_RET_150330,1,AfNE,1427673600000
L1_RET_150331,1,AfNE,1427760000000
L1_RET_150401,1,AfNE,1427846400000
L1_RET_150402,1,AfNE,1427932800000
L1_RET_150403,1,AfNE,1428019200000
L1_RET_150404,1,AfNE,1428105600000
L1_RET_150405,1,AfNE,1428192000000
L1_RET_150406,1,AfNE,1428278400000
L1_RET_150407,1,AfNE,1428364800000
L1_RET_150408,1,AfNE,1428451200000
L1_RET_150409,1,AfNE,1428537600000
L1_RET_150410,1,AfNE,1428624000000
L1_RET_150411,1,AfNE,1428710400000
L1_RET_150412,1,AfNE,1428796800000
L1_RET_150413,1,AfNE,1428883200000
L1_RET_150414,1,AfNE,1428969600000
L1_RET_150415,1,AfNE,1429056000000
L1_RET_150416,1,AfNE,1429142400000
L1_RET_150417,1,AfNE,1429228800000
L1_RET_150418,1,AfNE,1429315200000
L1_RET_150419,1,AfNE,1429401600000
L1_RET_150420,1,AfNE,1429488000000
L1_RET_150421,1,AfNE,1429574400000
L1_RET_150422,1,AfNE,1429660800000
L1_RET_150423,1,AfNE,1429747200000
L1_RET_150424,1,AfNE,1429833600000
L1_RET_150425,1,AfNE,1429920000000
L1_RET_150426,1,AfNE,1430006400000
L1_RET_150427,1,AfNE,1430092800000
L1_RET_150428,1,AfNE,1430179200000
L1_RET_150429,1,AfNE,1430265600000
L1_RET_150430,1,AfNE,1430352000000
L1_RET_150501,1,AfNE,1430438400000
L1_RET_150502,1,AfNE,1430524800000
L1_RET_150503,1,AfNE,1430611200000
L1_RET_150504,1,AfNE,1430697600000
L1_RET_150505,1,AfNE,1430784000000
L1_RET_150506,1,AfNE,1430870400000
L1_RET_150507,1,AfNE,1430956800000
L1_RET_150508,1,AfNE,1431043200000
L1_RET_150509,1,AfNE,1431129600000
L1_RET_150510,1,AfNE,1431216000000
L1_RET_150511,1,AfNE,1431302400000
L1_RET_150512,1,AfNE,1431388800000
L1_RET_150513,1,AfNE,1431475200000
L1_RET_150514,1,AfNE,1431561600000
L1_RET_150515,1,AfNE,1431648000000
L1_RET_150516,1,AfNE,1431734400000
L1_RET_150517,1,AfNE,1431820800000
L1_RET_150518,1,AfNE,1431907200000
L1_RET_150519,1,AfNE,1431993600000
L1_RET_150520,1,AfNE,1432080000000
L1_RET_150521,1,AfNE,1432166400000
L1_RET_150522,1,AfNE,1432252800000
L1_RET_150523,1,AfNE,1432339200000
L1_RET_150524,1,AfNE,1432425600000
L1_RET_150525,1,AfNE,1432512000000
L1_RET_150526,1,AfNE,1432598400000
L1_RET_150527,1,AfNE,1432684800000
L1_RET_150528,1,AfNE,1432771200000
L1_RET_150529,1,AfNE,1432857600000
L1_RET_150530,1,AfNE,1432944000000
L1_RET_150531,1,AfNE,1433030400000
L1_RET_150601,1,AfNE,1433116800000
L1_RET_150602,1,AfNE,1433203200000
L1_RET_150603,1,AfNE,1433289600000
L1_RET_150604,1,AfNE,1433376000000
L1_RET_150605,1,AfNE,1433462400000
L1_RET_150606,1,AfNE,1433548800000
L1_RET_150607,1,AfNE,1433635200000
L1_RET_150608,1,AfNE,1433721600000
L1_RET_150609,1,AfNE,1433808000000
L1_RET_150610,1,AfNE,1433894400000
L1_RET_150611,1,AfNE,1433980800000
L1_RET_150612,1,AfNE,1434067200000
L1_RET_150613,1,AfNE,1434153600000
L1_RET_150614,1,AfNE,1434240000000
L1_RET_150615,1,AfNE,1434326400000
L1_RET_150616,1,AfNE,1434412800000
L1_RET_150617,1,AfNE,1434499200000
L1_RET_150618,1,AfNE,1434585600000
L1_RET_150619,1,AfNE,1434672000000
L1_RET_150620,1,AfNE,1434758400000
L1_RET_150621,1,AfNE,1434844800000
L1_RET_150622,1,AfNE,1434931200000
L1_RET_150623,1,AfNE,1435017600000
L1_RET_150624,1,AfNE,1435104000000
L1_RET_150625,1,AfNE,1435190400000
L1_RET_150626,1,AfNE,1435276800000
L1_RET_150627,1,AfNE,1435363200000
L1_RET_150628,1,AfNE,1435449600000
L1_RET_150629,1,AfNE,1435536000000
L1_RET_150630,1,AfNE,1435622400000
L1_RET_150701,1,AfNE,1435708800000
L1_RET_150702,1,AfNE,1435795200000
L1_RET_150703,1,AfNE,1435881600000
L1_RET_150704,1,AfNE,1435968000000
L1_RET_150705,1,AfNE,1436054400000
L1_RET_150706,1,AfNE,1436140800000
L1_RET_150707,1,AfNE,1436227200000
L1_RET_150708,1,AfNE,1436313600000
L1_RET_150709,1,AfNE,1436400000000
L1_RET_150710,1,AfNE,1436486400000
L1_RET_150711,1,AfNE,1436572800000
L1_RET_150712,1,AfNE,1436659200000
L1_RET_150713,1,AfNE,1436745600000
L1_RET_150714,1,AfNE,1436832000000
L1_RET_150715,1,AfNE,1436918400000
L1_RET_150716,1,AfNE,1437004800000
L1_RET_150717,1,AfNE,1437091200000
L1_RET_150718,1,AfNE,1437177600000
L1_RET_150719,1,AfNE,1437264000000
L1_RET_150720,1,AfNE,1437350400000
L1_RET_150721,1,AfNE,1437436800000
L1_RET_150722,1,AfNE,1437523200000
L1_RET_150723,1,AfNE,1437609600000
L1_RET_150724,1,AfNE,1437696000000
L1_RET_150725,1,AfNE,1437782400000
L1_RET_150726,1,AfNE,1437868800000
L1_RET_150727,1,AfNE,1437955200000
L1_RET_150728,1,AfNE,1438041600000
L1_RET_150729,1,AfNE,1438128000000
L1_RET_150730,1,AfNE,1438214400000
L1_RET_150731,1,AfNE,1438300800000
L1_RET_150801,1,AfNE,1438387200000
L1_RET_150802,1,AfNE,1438473600000
L1_RET_150803,1,AfNE,1438560000000
L1_RET_150804,1,AfNE,1438646400000
L1_RET_150805,1,AfNE,1438732800000
L1_RET_150806,1,AfNE,1438819200000
L1_RET_150807,1,AfNE,1438905600000
L1_RET_150808,1,AfNE,1438992000000
L1_RET_150809,1,AfNE,1439078400000
L1_RET_150810,1,AfNE,1439164800000
L1_RET_150811,1,AfNE,1439251200000
L1_RET_150812,1,AfNE,1439337600000
L1_RET_150813,1,AfNE,1439424000000
L1_RET_150814,1,AfNE,1439510400000
L1_RET_150815,1,AfNE,1439596800000
L1_RET_150816,1,AfNE,1439683200000
L1_RET_150817,1,AfNE,1439769600000
L1_RET_150818,1,AfNE,1439856000000
L1_RET_150819,1,AfNE,1439942400000
L1_RET_150820,1,AfNE,1440028800000
L1_RET_150821,1,AfNE,1440115200000
L1_RET_150822,1,AfNE,1440201600000
L1_RET_150823,1,AfNE,1440288000000
L1_RET_150824,1,AfNE,1440374400000
L1_RET_150825,1,AfNE,1440460800000
L1_RET_150826,1,AfNE,1440547200000
L1_RET_150827,1,AfNE,1440633600000
L1_RET_150828,1,AfNE,1440720000000
L1_RET_150829,1,AfNE,1440806400000
L1_RET_150830,1,AfNE,1440892800000
L1_RET_150831,1,AfNE,1440979200000
L1_RET_150901,1,AfNE,1441065600000
L1_RET_150902,1,AfNE,1441152000000
L1_RET_150903,1,AfNE,1441238400000
L1_RET_150904,1,AfNE,1441324800000
L1_RET_150905,1,AfNE,1441411200000
L1_RET_150906,1,AfNE,1441497600000
L1_RET_150907,1,AfNE,1441584000000
L1_RET_150908,1,AfNE,1441670400000
L1_RET_150909,1,AfNE,1441756800000
L1_RET_150910,1,AfNE,1441843200000
L1_RET_150911,1,AfNE,1441929600000
L1_RET_150912,1,AfNE,1442016000000
L1_RET_150913,1,AfNE,1442102400000
L1_RET_150914,1,AfNE,1442188800000
L1_RET_150915,1,AfNE,1442275200000
L1_RET_150916,1,AfNE,1442361600000
L1_RET_150917,1,AfNE,1442448000000
L1_RET_150918,1,AfNE,1442534400000
L1_RET_150919,1,AfNE,1442620800000
L1_RET_150920,1,AfNE,1442707200000
L1_RET_150921,1,AfNE,1442793600000
L1_RET_150922,1,AfNE,1442880000000
L1_RET_150923,1,AfNE,1442966400000
L1_RET_150924,1,AfNE,1443052800000
L1_RET_150925,1,AfNE,1443139200000
L1_RET_150926,1,AfNE,1443225600000
L1_RET_150927,1,AfNE,1443312000000
L1_RET_150928,1,AfNE,1443398400000
L1_RET_150929,1,AfNE,1443484800000
L1_RET_150930,1,AfNE,1443571200000
L1_RET_151001,1,AfNE,1443657600000
L1_RET_151002,1,AfNE,1443744000000
L1_RET_151003,1,AfNE,1443830400000
L1_RET_151004,1,AfNE,1443916800000
L1_RET_151005,1,AfNE,1444003200000
L1_RET_151006,1,AfNE,1444089600000
L1_RET_151007,1,AfNE,1444176000000
L1_RET_151008,1,AfNE,1444262400000
L1_RET_151009,1,AfNE,1444348800000
L1_RET_151010,1,AfNE,1444435200000
L1_RET_151011,1,AfNE,1444521600000
L1_RET_151012,1,AfNE,1444608000000
L1_RET_151013,1,AfNE,1444694400000
L1_RET_151014,1,AfNE,1444780800000
L1_RET_151015,1,AfNE,1444867200000
L1_RET_151016,1,AfNE,1444953600000
L1_RET_151017,1,AfNE,1445040000000
L1_RET_151018,1,AfNE,1445126400000
L1_RET_151019,1,AfNE,1445212800000
L1_RET_151020,1,AfNE,1445299200000
L1_RET_151021,1,AfNE,1445385600000
L1_RET_151022,1,AfNE,1445472000000
L1_RET_151023,1,AfNE,1445558400000
L1_RET_151024,1,AfNE,1445644800000
L1_RET_151025,1,AfNE,1445731200000
L1_RET_151026,1,AfNE,1445817600000
L1_RET_151027,1,AfNE,1445904000000
L1_RET_151028,1,AfNE,1445990400000
L1_RET_151029,1,AfNE,1446076800000
L1_RET_151030,1,AfNE,1446163200000
L1_RET_151031,1,AfNE,1446249600000
L1_RET_151101,1,AfNE,1446336000000
L1_RET_151102,1,AfNE,1446422400000
L1_RET_151103,1,AfNE,1446508800000
L1_RET_151104,1,AfNE,1446595200000
L1_RET_151105,1,AfNE,1446681600000
L1_RET_151106,1,AfNE,1446768000000
L1_RET_151107,1,AfNE,1446854400000
L1_RET_151108,1,AfNE,1446940800000
L1_RET_151109,1,AfNE,1447027200000
L1_RET_151110,1,AfNE,1447113600000
L1_RET_151111,1,AfNE,1447200000000
L1_RET_151112,1,AfNE,1447286400000
L1_RET_151113,1,AfNE,1447372800000
L1_RET_151114,1,AfNE,1447459200000
L1_RET_151115,1,AfNE,1447545600000
L1_RET_151116,1,AfNE,1447632000000
L1_RET_151117,1,AfNE,1447718400000
L1_RET_151118,1,AfNE,1447804800000
L1_RET_151119,1,AfNE,1447891200000
L1_RET_151120,1,AfNE,1447977600000
L1_RET_151121,1,AfNE,1448064000000
L1_RET_151122,1,AfNE,1448150400000
L1_RET_151123,1,AfNE,1448236800000
L1_RET_151124,1,AfNE,1448323200000
L1_RET_151125,1,AfNE,1448409600000
L1_RET_151126,1,AfNE,1448496000000
L1_RET_151127,1,AfNE,1448582400000
L1_RET_151128,1,AfNE,1448668800000
L1_RET_151129,1,AfNE,1448755200000
L1_RET_151130,1,AfNE,1448841600000
L1_RET_151201,1,AfNE,1448928000000
L1_RET_151202,1,AfNE,1449014400000
L1_RET_151203,1,AfNE,1449100800000
L1_RET_151204,1,AfNE,1449187200000
L1_RET_151205,1,AfNE,1449273600000
L1_RET_151206,1,AfNE,1449360000000
L1_RET_151207,1,AfNE,1449446400000
L1_RET_151208,1,AfNE,1449532800000
L1_RET_151209,1,AfNE,1449619200000
L1_RET_151210,1,AfNE,1449705600000
L1_RET_151211,1,AfNE,1449792000000
L1_RET_151212,1,AfNE,1449878400000
L1_RET_151213,1,AfNE,1449964800000
L1_RET_151214,1,AfNE,1450051200000
L1_RET_151215,1,AfNE,1450137600000
L1_RET_151216,1,AfNE,1450224000000
L1_RET_151217,1,AfNE,1450310400000
L1_RET_151218,1,AfNE,1450396800000
L1_RET_151219,1,AfNE,1450483200000
L1_RET_151220,1,AfNE,1450569600000
L1_RET_151221,1,AfNE,1450656000000
L1_RET_151222,1,AfNE,1450742400000
L1_RET_151223,1,AfNE,1450828800000
L1_RET_151224,1,AfNE,1450915200000
L1_RET_151225,1,AfNE,1451001600000
L1_RET_151226,1,AfNE,1451088000000
L1_RET_151227,1,AfNE,1451174400000
L1_RET_151228,1,AfNE,1451260800000
L1_RET_151229,1,AfNE,1451347200000
L1_RET_151230,1,AfNE,1451433600000
L1_RET_151231,1,AfNE,1451520000000
L1_RET_160101,1,AfNE,1451606400000
L1_RET_160102,1,AfNE,1451692800000
L1_RET_160103,1,AfNE,1451779200000
L1_RET_160104,1,AfNE,1451865600000
L1_RET_160105,1,AfNE,1451952000000
L1_RET_160106,1,AfNE,1452038400000
L1_RET_160107,1,AfNE,1452124800000
L1_RET_160108,1,AfNE,1452211200000
L1_RET_160109,1,AfNE,1452297600000
L1_RET_160110,1,AfNE,1452384000000
L1_RET_160111,1,AfNE,1452470400000
L1_RET_160112,1,AfNE,1452556800000
L1_RET_160113,1,AfNE,1452643200000
L1_RET_160114,1,AfNE,1452729600000
L1_RET_160115,1,AfNE,1452816000000
L1_RET_160116,1,AfNE,1452902400000
L1_RET_160117,1,AfNE,1452988800000
L1_RET_160118,1,AfNE,1453075200000
L1_RET_160119,1,AfNE,1453161600000
L1_RET_160120,1,AfNE,1453248000000
L1_RET_160121,1,AfNE,1453334400000
L1_RET_160122,1,AfNE,1453420800000
L1_RET_160123,1,AfNE,1453507200000
L1_RET_160124,1,AfNE,1453593600000
L1_RET_160125,1,AfNE,1453680000000
L1_RET_160126,1,AfNE,1453766400000
L1_RET_160127,1,AfNE,1453852800000
L1_RET_160128,1,AfNE,1453939200000
L1_RET_160129,1,AfNE,1454025600000
L1_RET_160130,1,AfNE,1454112000000
L1_RET_160131,1,AfNE,1454198400000
L1_RET_160201,1,AfNE,1454284800000
L1_RET_160202,1,AfNE,1454371200000
L1_RET_160203,1,AfNE,1454457600000
L1_RET_160204,1,AfNE,1454544000000
L1_RET_160205,1,AfNE,1454630400000
L1_RET_160206,1,AfNE,1454716800000
L1_RET_160207,1,AfNE,1454803200000
L1_RET_160208,1,AfNE,1454889600000
L1_RET_160209,1,AfNE,1454976000000
L1_RET_160210,1,AfNE,1455062400000
L1_RET_160211,1,AfNE,1455148800000
L1_RET_160212,1,AfNE,1455235200000
L1_RET_160213,1,AfNE,1455321600000
L1_RET_160214,1,AfNE,1455408000000
L1_RET_160215,1,AfNE,1455494400000
L1_RET_160216,1,AfNE,1455580800000
L1_RET_160217,1,AfNE,1455667200000
L1_RET_160218,1,AfNE,1455753600000
L1_RET_160219,1,AfNE,1455840000000
L1_RET_160220,1,AfNE,1455926400000
L1_RET_160221,1,AfNE,1456012800000
L1_RET_160222,1,AfNE,1456099200000
L1_RET_160223,1,AfNE,1456185600000
L1_RET_160224,1,AfNE,1456272000000
L1_RET_160225,1,AfNE,1456358400000
L1_RET_160226,1,AfNE,1456444800000
L1_RET_160227,1,AfNE,1456531200000
L1_RET_160228,1,AfNE,1456617600000
L1_RET_160229,1,AfNE,1456704000000
L1_RET_160301,1,AfNE,1456790400000
L1_RET_160302,1,AfNE,1456876800000
L1_RET_160303,1,AfNE,1456963200000
L1_RET_160304,1,AfNE,1457049600000
L1_RET_160305,1,AfNE,1457136000000
L1_RET_160306,1,AfNE,1457222400000
L1_RET_160307,1,AfNE,1457308800000
L1_RET_160308,1,AfNE,1457395200000
L1_RET_160309,1,AfNE,1457481600000
L1_RET_160310,1,AfNE,1457568000000
L1_RET_160311,1,AfNE,1457654400000
L1_RET_160312,1,AfNE,1457740800000
L1_RET_160313,1,AfNE,1457827200000
L1_RET_160314,1,AfNE,1457913600000
